timestamp,farm_id,mulch_type,degradation_percent,evaporation_reduction,temperature_reduction,status
2026-01-31 15:40:00,F0029,Organic,83.72,54.16,5.48,Healthy
2026-01-31 15:45:00,F0380,Organic,66.33,18.05,3.94,Damaged
2026-01-31 15:50:00,F0644,Biodegradable,84.59,27.95,1.98,Needs Replacement
2026-01-31 15:55:00,F0992,Organic,92.64,47.27,4.76,Needs Replacement
2026-01-31 16:00:00,F0097,Biodegradable,57.32,32.46,7.1,Healthy
2026-01-31 16:05:00,F0531,Plastic,41.58,15.43,1.24,Needs Replacement
2026-01-31 16:10:00,F0707,Plastic,86.68,16.55,4.64,Needs Replacement
2026-01-31 16:15:00,F0242,Biodegradable,58.15,28.42,2.2,Needs Replacement
2026-01-31 16:20:00,F0831,Organic,32.78,53.01,2.41,Damaged
2026-01-31 16:25:00,F0356,Organic,51.63,67.88,2.27,Needs Replacement
2026-01-31 16:30:00,F0184,Biodegradable,7.76,16.1,3.68,Needs Replacement
2026-01-31 16:35:00,F0803,Organic,27.0,22.46,1.72,Damaged
2026-01-31 16:40:00,F0508,Biodegradable,12.56,59.3,2.41,Healthy
2026-01-31 16:45:00,F0925,Plastic,15.39,15.98,2.8,Healthy
2026-01-31 16:50:00,F0003,Biodegradable,52.47,14.46,7.74,Needs Replacement
2026-01-31 16:55:00,F0213,Organic,38.79,59.82,2.92,Damaged
2026-01-31 17:00:00,F0908,Biodegradable,41.51,20.89,8.0,Needs Replacement
2026-01-31 17:05:00,F0408,Organic,97.05,22.48,6.07,Healthy
2026-01-31 17:10:00,F0561,Biodegradable,71.04,48.3,5.15,Needs Replacement
2026-01-31 17:15:00,F0369,Biodegradable,3.77,20.26,2.06,Damaged
2026-01-31 17:20:00,F0745,Plastic,87.59,26.14,5.48,Needs Replacement
2026-01-31 17:25:00,F0203,Biodegradable,85.45,15.72,1.91,Needs Replacement
2026-01-31 17:30:00,F0763,Biodegradable,92.3,31.95,2.84,Needs Replacement
2026-01-31 17:35:00,F0905,Plastic,53.6,20.17,1.36,Damaged
2026-01-31 17:40:00,F0158,Plastic,99.17,30.03,5.59,Needs Replacement
2026-01-31 17:45:00,F0369,Plastic,3.55,29.17,6.07,Healthy
2026-01-31 17:50:00,F0232,Biodegradable,76.38,63.69,7.73,Healthy
2026-01-31 17:55:00,F0619,Plastic,0.43,31.93,4.72,Needs Replacement
2026-01-31 18:00:00,F0053,Biodegradable,36.38,48.07,2.37,Needs Replacement
2026-01-31 18:05:00,F0925,Biodegradable,3.58,32.44,4.94,Healthy
2026-01-31 18:10:00,F0246,Biodegradable,21.89,31.96,3.5,Needs Replacement
2026-01-31 18:15:00,F0570,Organic,59.01,13.8,6.39,Healthy
2026-01-31 18:20:00,F0810,Organic,61.25,56.67,3.08,Damaged
2026-01-31 18:25:00,F0369,Organic,56.05,12.63,3.42,Damaged
2026-01-31 18:30:00,F0930,Biodegradable,95.9,59.54,6.89,Healthy
2026-01-31 18:35:00,F0416,Biodegradable,46.08,68.42,7.79,Needs Replacement
2026-01-31 18:40:00,F0258,Organic,0.1,50.43,1.07,Needs Replacement
2026-01-31 18:45:00,F0342,Organic,2.62,37.3,3.2,Damaged
2026-01-31 18:50:00,F0610,Biodegradable,83.88,30.82,3.26,Damaged
2026-01-31 18:55:00,F0548,Organic,96.64,12.33,3.78,Damaged
2026-01-31 19:00:00,F0137,Plastic,49.68,57.35,5.98,Healthy
2026-01-31 19:05:00,F0019,Plastic,16.92,20.9,2.76,Needs Replacement
2026-01-31 19:10:00,F0039,Organic,23.91,13.84,1.74,Damaged
2026-01-31 19:15:00,F0253,Organic,46.93,60.75,6.17,Healthy
2026-01-31 19:20:00,F0823,Plastic,33.99,14.71,5.7,Needs Replacement
2026-01-31 19:25:00,F0857,Plastic,98.2,18.82,1.35,Damaged
2026-01-31 19:30:00,F0162,Biodegradable,39.79,18.01,2.01,Needs Replacement
2026-01-31 19:35:00,F0277,Plastic,67.93,64.97,6.32,Damaged
2026-01-31 19:40:00,F0306,Plastic,77.15,48.16,7.51,Healthy
2026-01-31 19:45:00,F0246,Plastic,26.12,45.68,2.2,Healthy
2026-01-31 19:50:00,F0016,Plastic,23.14,17.89,5.92,Healthy
2026-01-31 19:55:00,F0176,Biodegradable,19.07,36.86,7.57,Damaged
2026-01-31 20:00:00,F0063,Biodegradable,67.21,25.89,2.65,Damaged
2026-01-31 20:05:00,F0239,Organic,83.62,44.03,6.0,Healthy
2026-01-31 20:10:00,F0120,Biodegradable,75.89,46.25,7.81,Needs Replacement
2026-01-31 20:15:00,F0755,Biodegradable,99.74,21.03,2.96,Damaged
2026-01-31 20:20:00,F0293,Plastic,27.48,54.12,6.6,Damaged
2026-01-31 20:25:00,F0466,Organic,75.36,63.89,5.17,Damaged
2026-01-31 20:30:00,F0282,Plastic,93.39,22.93,1.48,Damaged
2026-01-31 20:35:00,F0056,Organic,18.92,48.52,1.28,Healthy
2026-01-31 20:40:00,F0497,Plastic,89.61,24.25,1.38,Healthy
2026-01-31 20:45:00,F0742,Plastic,72.13,30.06,4.29,Needs Replacement
2026-01-31 20:50:00,F0203,Organic,6.89,54.75,7.4,Healthy
2026-01-31 20:55:00,F0685,Biodegradable,58.77,27.49,6.68,Damaged
2026-01-31 21:00:00,F0557,Biodegradable,47.07,37.03,4.18,Damaged
2026-01-31 21:05:00,F0160,Plastic,18.23,28.04,7.62,Needs Replacement
2026-01-31 21:10:00,F0165,Biodegradable,43.22,45.64,2.16,Healthy
2026-01-31 21:15:00,F0513,Organic,19.68,53.24,1.58,Healthy
2026-01-31 21:20:00,F0029,Organic,72.19,23.05,5.21,Healthy
2026-01-31 21:25:00,F0723,Organic,48.53,11.64,5.07,Healthy
2026-01-31 21:30:00,F0307,Plastic,87.74,51.25,7.99,Healthy
2026-01-31 21:35:00,F0159,Organic,31.15,65.47,2.3,Needs Replacement
2026-01-31 21:40:00,F0844,Biodegradable,38.79,50.52,4.66,Damaged
2026-01-31 21:45:00,F0715,Biodegradable,22.05,52.37,7.34,Needs Replacement
2026-01-31 21:50:00,F0989,Biodegradable,3.46,34.9,2.09,Damaged
2026-01-31 21:55:00,F0116,Organic,18.92,48.56,4.21,Healthy
2026-01-31 22:00:00,F0907,Plastic,85.91,43.17,6.69,Healthy
2026-01-31 22:05:00,F0597,Organic,71.57,36.81,5.51,Damaged
2026-01-31 22:10:00,F0023,Organic,7.97,64.34,7.48,Healthy
2026-01-31 22:15:00,F0349,Biodegradable,76.24,44.76,6.21,Needs Replacement
2026-01-31 22:20:00,F0190,Organic,36.14,30.73,4.56,Needs Replacement
2026-01-31 22:25:00,F0196,Plastic,12.91,20.91,5.89,Healthy
2026-01-31 22:30:00,F0072,Biodegradable,48.21,43.57,7.12,Needs Replacement
2026-01-31 22:35:00,F0404,Biodegradable,60.3,28.21,6.78,Needs Replacement
2026-01-31 22:40:00,F0173,Biodegradable,28.51,53.15,6.27,Damaged
2026-01-31 22:45:00,F0978,Biodegradable,9.8,42.86,6.18,Needs Replacement
2026-01-31 22:50:00,F0391,Biodegradable,86.94,12.48,5.47,Healthy
2026-01-31 22:55:00,F0886,Biodegradable,66.46,18.36,6.91,Healthy
2026-01-31 23:00:00,F0700,Organic,74.63,29.98,1.91,Damaged
2026-01-31 23:05:00,F0816,Plastic,66.8,25.85,5.38,Damaged
2026-01-31 23:10:00,F0364,Biodegradable,66.79,63.53,7.12,Needs Replacement
2026-01-31 23:15:00,F0433,Biodegradable,17.79,28.2,1.5,Needs Replacement
2026-01-31 23:20:00,F0805,Biodegradable,44.57,63.78,4.55,Damaged
2026-01-31 23:25:00,F0583,Organic,82.74,66.98,6.17,Needs Replacement
2026-01-31 23:30:00,F0274,Plastic,48.39,24.9,3.97,Needs Replacement
2026-01-31 23:35:00,F0733,Plastic,84.24,29.49,2.39,Healthy
2026-01-31 23:40:00,F0231,Plastic,43.02,26.24,6.09,Needs Replacement
2026-01-31 23:45:00,F0890,Plastic,63.39,27.7,2.54,Damaged
2026-01-31 23:50:00,F0853,Plastic,66.58,63.68,6.37,Needs Replacement
2026-01-31 23:55:00,F0273,Plastic,7.12,18.96,6.89,Healthy
2026-02-01 00:00:00,F0959,Organic,4.3,13.9,5.73,Damaged
2026-02-01 00:05:00,F0915,Biodegradable,24.75,64.62,5.33,Needs Replacement
2026-02-01 00:10:00,F0191,Plastic,24.08,68.08,1.55,Needs Replacement
2026-02-01 00:15:00,F0601,Organic,16.34,61.59,3.81,Needs Replacement
2026-02-01 00:20:00,F0667,Biodegradable,43.8,37.81,4.04,Damaged
2026-02-01 00:25:00,F0643,Plastic,38.13,26.91,4.54,Healthy
2026-02-01 00:30:00,F0537,Plastic,46.67,49.54,1.21,Damaged
2026-02-01 00:35:00,F0139,Organic,3.98,14.15,1.26,Needs Replacement
2026-02-01 00:40:00,F0656,Organic,52.37,10.56,3.74,Healthy
2026-02-01 00:45:00,F0734,Biodegradable,10.48,54.33,4.38,Damaged
2026-02-01 00:50:00,F0847,Plastic,1.97,26.77,5.09,Damaged
2026-02-01 00:55:00,F0716,Plastic,96.89,53.39,4.08,Damaged
2026-02-01 01:00:00,F0584,Plastic,7.14,60.4,3.05,Healthy
2026-02-01 01:05:00,F0981,Organic,28.32,46.06,1.11,Needs Replacement
2026-02-01 01:10:00,F0061,Organic,5.66,25.89,1.91,Healthy
2026-02-01 01:15:00,F0077,Plastic,67.12,26.47,7.77,Needs Replacement
2026-02-01 01:20:00,F0746,Biodegradable,37.05,10.56,1.62,Damaged
2026-02-01 01:25:00,F0016,Organic,45.57,28.99,3.71,Needs Replacement
2026-02-01 01:30:00,F0119,Organic,96.67,31.46,1.81,Damaged
2026-02-01 01:35:00,F0022,Biodegradable,22.79,66.23,3.32,Needs Replacement
2026-02-01 01:40:00,F0486,Plastic,12.04,53.16,7.52,Damaged
2026-02-01 01:45:00,F0398,Plastic,15.61,30.57,2.61,Healthy
2026-02-01 01:50:00,F0727,Organic,96.46,17.33,1.55,Healthy
2026-02-01 01:55:00,F0213,Organic,86.5,38.25,1.67,Damaged
2026-02-01 02:00:00,F0663,Organic,19.28,16.71,3.75,Needs Replacement
2026-02-01 02:05:00,F0511,Plastic,1.04,25.29,5.88,Needs Replacement
2026-02-01 02:10:00,F0509,Plastic,34.78,17.29,5.89,Needs Replacement
2026-02-01 02:15:00,F0149,Organic,89.67,21.21,1.05,Damaged
2026-02-01 02:20:00,F0834,Biodegradable,3.18,48.88,3.14,Damaged
2026-02-01 02:25:00,F0448,Biodegradable,17.68,65.58,4.84,Healthy
2026-02-01 02:30:00,F0326,Plastic,73.97,35.71,5.15,Healthy
2026-02-01 02:35:00,F0954,Biodegradable,40.75,15.95,1.1,Damaged
2026-02-01 02:40:00,F0854,Biodegradable,65.49,44.51,6.47,Healthy
2026-02-01 02:45:00,F0061,Plastic,94.39,52.31,2.88,Damaged
2026-02-01 02:50:00,F0737,Biodegradable,61.12,40.3,2.15,Needs Replacement
2026-02-01 02:55:00,F0139,Biodegradable,94.15,16.64,6.54,Damaged
2026-02-01 03:00:00,F0459,Organic,84.53,48.57,4.61,Damaged
2026-02-01 03:05:00,F0264,Biodegradable,7.69,52.6,7.04,Healthy
2026-02-01 03:10:00,F0725,Organic,80.05,25.88,2.34,Healthy
2026-02-01 03:15:00,F0491,Plastic,14.86,35.58,5.51,Damaged
2026-02-01 03:20:00,F0404,Organic,93.68,36.01,5.17,Needs Replacement
2026-02-01 03:25:00,F0072,Plastic,54.87,62.72,1.26,Damaged
2026-02-01 03:30:00,F0152,Organic,64.05,18.14,7.15,Healthy
2026-02-01 03:35:00,F0633,Biodegradable,1.92,35.56,4.3,Healthy
2026-02-01 03:40:00,F0012,Organic,66.32,37.33,4.55,Healthy
2026-02-01 03:45:00,F0056,Biodegradable,51.07,63.45,2.76,Damaged
2026-02-01 03:50:00,F0712,Plastic,79.24,47.98,1.58,Healthy
2026-02-01 03:55:00,F0591,Plastic,74.24,15.83,3.49,Healthy
2026-02-01 04:00:00,F0395,Plastic,56.19,50.31,6.54,Damaged
2026-02-01 04:05:00,F0847,Plastic,38.74,19.84,1.58,Damaged
2026-02-01 04:10:00,F0144,Organic,81.15,29.52,1.82,Damaged
2026-02-01 04:15:00,F0576,Organic,84.27,34.07,7.17,Damaged
2026-02-01 04:20:00,F0988,Plastic,42.33,16.62,1.61,Damaged
2026-02-01 04:25:00,F0761,Biodegradable,27.09,50.4,5.37,Healthy
2026-02-01 04:30:00,F0401,Organic,65.83,50.3,8.0,Healthy
2026-02-01 04:35:00,F0235,Plastic,75.74,11.24,4.7,Healthy
2026-02-01 04:40:00,F0046,Organic,81.62,45.73,7.79,Needs Replacement
2026-02-01 04:45:00,F0009,Biodegradable,70.22,48.57,4.45,Needs Replacement
2026-02-01 04:50:00,F0038,Organic,35.42,41.57,1.19,Healthy
2026-02-01 04:55:00,F0427,Biodegradable,67.88,13.2,2.53,Damaged
2026-02-01 05:00:00,F0780,Biodegradable,18.68,12.88,5.97,Healthy
2026-02-01 05:05:00,F0442,Organic,35.15,68.57,3.6,Needs Replacement
2026-02-01 05:10:00,F0794,Plastic,80.0,45.1,6.24,Healthy
2026-02-01 05:15:00,F0381,Plastic,26.12,35.07,3.75,Damaged
2026-02-01 05:20:00,F0625,Plastic,18.01,48.14,7.67,Needs Replacement
2026-02-01 05:25:00,F0517,Plastic,39.89,44.88,6.34,Damaged
2026-02-01 05:30:00,F0216,Organic,89.83,28.63,7.14,Needs Replacement
2026-02-01 05:35:00,F0858,Plastic,52.19,46.59,2.66,Needs Replacement
2026-02-01 05:40:00,F0096,Plastic,44.24,43.81,7.69,Needs Replacement
2026-02-01 05:45:00,F0710,Biodegradable,43.55,29.97,1.16,Healthy
2026-02-01 05:50:00,F0892,Plastic,27.91,59.54,3.37,Damaged
2026-02-01 05:55:00,F0661,Biodegradable,87.45,29.94,4.12,Healthy
2026-02-01 06:00:00,F0552,Plastic,89.31,47.25,1.37,Damaged
2026-02-01 06:05:00,F0061,Plastic,39.37,64.43,7.63,Needs Replacement
2026-02-01 06:10:00,F0369,Organic,49.57,43.31,4.09,Needs Replacement
2026-02-01 06:15:00,F0333,Plastic,95.15,61.21,6.4,Needs Replacement
2026-02-01 06:20:00,F0506,Organic,24.83,49.68,7.87,Healthy
2026-02-01 06:25:00,F0108,Plastic,59.85,18.2,1.01,Healthy
2026-02-01 06:30:00,F0027,Plastic,45.82,12.69,6.79,Needs Replacement
2026-02-01 06:35:00,F0256,Biodegradable,53.98,61.37,1.81,Healthy
2026-02-01 06:40:00,F0246,Organic,80.22,10.33,2.07,Healthy
2026-02-01 06:45:00,F0630,Plastic,81.27,34.3,5.18,Damaged
2026-02-01 06:50:00,F0826,Organic,46.4,39.34,4.64,Healthy
2026-02-01 06:55:00,F0511,Organic,88.66,33.92,4.94,Needs Replacement
2026-02-01 07:00:00,F0229,Biodegradable,31.24,63.75,1.34,Needs Replacement
2026-02-01 07:05:00,F0735,Plastic,74.49,52.37,7.21,Needs Replacement
2026-02-01 07:10:00,F0478,Biodegradable,95.86,18.48,5.83,Needs Replacement
2026-02-01 07:15:00,F0800,Biodegradable,13.22,16.28,3.38,Healthy
2026-02-01 07:20:00,F0185,Biodegradable,16.94,32.89,6.22,Damaged
2026-02-01 07:25:00,F0340,Biodegradable,30.23,57.71,3.49,Healthy
2026-02-01 07:30:00,F0393,Biodegradable,90.28,52.44,5.11,Damaged
2026-02-01 07:35:00,F0640,Biodegradable,80.83,64.19,7.11,Healthy
2026-02-01 07:40:00,F0282,Organic,84.98,50.12,4.15,Healthy
2026-02-01 07:45:00,F0181,Plastic,87.68,67.8,4.73,Damaged
2026-02-01 07:50:00,F0655,Organic,29.4,36.45,1.59,Needs Replacement
2026-02-01 07:55:00,F0686,Biodegradable,25.5,53.92,6.93,Needs Replacement
2026-02-01 08:00:00,F0038,Biodegradable,90.4,32.66,5.51,Healthy
2026-02-01 08:05:00,F0756,Organic,51.21,36.3,2.56,Damaged
2026-02-01 08:10:00,F0542,Biodegradable,30.6,33.54,2.51,Healthy
2026-02-01 08:15:00,F0014,Plastic,65.39,20.78,5.01,Needs Replacement
2026-02-01 08:20:00,F0960,Organic,93.25,19.96,4.41,Healthy
2026-02-01 08:25:00,F0675,Plastic,84.69,27.72,6.07,Needs Replacement
2026-02-01 08:30:00,F0115,Organic,6.94,68.59,7.72,Needs Replacement
2026-02-01 08:35:00,F0624,Organic,40.32,10.27,4.66,Healthy
2026-02-01 08:40:00,F0895,Organic,8.86,32.69,7.25,Damaged
2026-02-01 08:45:00,F0723,Organic,88.56,36.75,5.74,Healthy
2026-02-01 08:50:00,F0134,Biodegradable,73.5,60.85,3.52,Healthy
2026-02-01 08:55:00,F0939,Plastic,55.68,29.78,5.92,Damaged
2026-02-01 09:00:00,F0019,Biodegradable,65.9,53.31,5.38,Healthy
2026-02-01 09:05:00,F0905,Plastic,88.13,43.03,2.36,Damaged
2026-02-01 09:10:00,F0618,Plastic,25.38,68.81,7.93,Damaged
2026-02-01 09:15:00,F0401,Plastic,11.98,25.45,5.25,Healthy
2026-02-01 09:20:00,F0231,Plastic,60.5,34.27,3.32,Damaged
2026-02-01 09:25:00,F0353,Biodegradable,55.59,63.53,7.06,Healthy
2026-02-01 09:30:00,F0818,Plastic,2.22,11.0,7.24,Damaged
2026-02-01 09:35:00,F0509,Biodegradable,4.24,27.49,4.69,Needs Replacement
2026-02-01 09:40:00,F0728,Biodegradable,94.38,14.54,1.43,Healthy
2026-02-01 09:45:00,F0829,Organic,91.2,24.32,7.97,Healthy
2026-02-01 09:50:00,F0662,Biodegradable,17.93,41.67,5.22,Needs Replacement
2026-02-01 09:55:00,F0205,Organic,34.71,55.21,4.56,Damaged
2026-02-01 10:00:00,F0928,Biodegradable,52.09,28.26,4.44,Needs Replacement
2026-02-01 10:05:00,F0937,Organic,14.47,31.0,4.2,Healthy
2026-02-01 10:10:00,F0610,Organic,52.64,17.97,6.75,Damaged
2026-02-01 10:15:00,F0521,Organic,5.96,52.66,1.39,Needs Replacement
2026-02-01 10:20:00,F0796,Organic,44.65,29.98,1.0,Healthy
2026-02-01 10:25:00,F0871,Biodegradable,97.18,29.12,6.57,Damaged
2026-02-01 10:30:00,F0226,Organic,89.27,33.03,1.42,Needs Replacement
2026-02-01 10:35:00,F0186,Organic,20.9,69.85,1.48,Needs Replacement
2026-02-01 10:40:00,F0096,Organic,28.08,69.71,6.35,Damaged
2026-02-01 10:45:00,F0726,Plastic,22.39,46.95,4.06,Damaged
2026-02-01 10:50:00,F0708,Plastic,27.53,62.86,6.56,Damaged
2026-02-01 10:55:00,F0351,Plastic,26.44,24.52,3.11,Needs Replacement
2026-02-01 11:00:00,F0763,Organic,52.75,51.72,5.77,Needs Replacement
2026-02-01 11:05:00,F0892,Organic,20.3,55.75,1.48,Healthy
2026-02-01 11:10:00,F0610,Organic,8.0,50.18,6.36,Needs Replacement
2026-02-01 11:15:00,F0746,Biodegradable,2.57,53.54,1.43,Healthy
2026-02-01 11:20:00,F0927,Biodegradable,32.74,50.6,6.53,Needs Replacement
2026-02-01 11:25:00,F0130,Organic,92.72,49.29,3.99,Damaged
2026-02-01 11:30:00,F0490,Organic,24.94,58.43,4.9,Needs Replacement
2026-02-01 11:35:00,F0962,Organic,32.85,10.01,2.57,Healthy
2026-02-01 11:40:00,F0280,Biodegradable,28.31,16.87,2.35,Healthy
2026-02-01 11:45:00,F0429,Organic,77.96,41.9,6.47,Damaged
2026-02-01 11:50:00,F0229,Biodegradable,77.15,67.85,2.27,Needs Replacement
2026-02-01 11:55:00,F0780,Organic,47.87,33.31,4.18,Needs Replacement
2026-02-01 12:00:00,F0313,Biodegradable,67.42,25.51,2.64,Damaged
2026-02-01 12:05:00,F0253,Biodegradable,96.86,55.36,7.79,Needs Replacement
2026-02-01 12:10:00,F0673,Organic,36.12,31.48,2.66,Damaged
2026-02-01 12:15:00,F0593,Organic,93.91,20.87,1.34,Needs Replacement
2026-02-01 12:20:00,F0887,Organic,3.36,25.42,2.82,Needs Replacement
2026-02-01 12:25:00,F0678,Biodegradable,50.43,52.52,2.41,Healthy
2026-02-01 12:30:00,F0395,Biodegradable,6.81,43.73,5.59,Damaged
2026-02-01 12:35:00,F0246,Biodegradable,16.44,36.78,2.91,Damaged
2026-02-01 12:40:00,F0532,Organic,33.12,53.36,7.06,Healthy
2026-02-01 12:45:00,F0239,Organic,85.13,31.19,5.83,Damaged
2026-02-01 12:50:00,F0135,Biodegradable,97.24,56.69,2.57,Damaged
2026-02-01 12:55:00,F0563,Organic,68.92,37.97,6.02,Needs Replacement
2026-02-01 13:00:00,F0063,Plastic,27.03,60.84,6.62,Damaged
2026-02-01 13:05:00,F0549,Plastic,89.7,56.16,6.74,Needs Replacement
2026-02-01 13:10:00,F0742,Biodegradable,69.89,40.93,3.7,Damaged
2026-02-01 13:15:00,F0553,Biodegradable,71.12,43.48,5.35,Needs Replacement
2026-02-01 13:20:00,F0961,Biodegradable,40.06,63.3,6.88,Healthy
2026-02-01 13:25:00,F0107,Plastic,48.76,28.44,6.64,Needs Replacement
2026-02-01 13:30:00,F0966,Biodegradable,44.54,37.37,4.36,Healthy
2026-02-01 13:35:00,F0414,Plastic,34.14,34.4,6.87,Healthy
2026-02-01 13:40:00,F0866,Plastic,74.06,22.7,7.53,Healthy
2026-02-01 13:45:00,F0299,Plastic,74.21,53.35,2.38,Damaged
2026-02-01 13:50:00,F0708,Plastic,63.98,22.93,1.53,Needs Replacement
2026-02-01 13:55:00,F0435,Plastic,42.52,62.03,6.03,Needs Replacement
2026-02-01 14:00:00,F0559,Biodegradable,74.67,49.66,5.32,Damaged
2026-02-01 14:05:00,F0945,Organic,57.72,53.94,4.36,Healthy
2026-02-01 14:10:00,F0320,Organic,93.57,14.56,1.97,Damaged
2026-02-01 14:15:00,F0506,Organic,97.37,47.8,1.88,Damaged
2026-02-01 14:20:00,F0044,Biodegradable,97.51,65.7,3.97,Needs Replacement
2026-02-01 14:25:00,F0275,Biodegradable,10.25,60.53,1.64,Damaged
2026-02-01 14:30:00,F0468,Biodegradable,57.08,37.62,1.99,Needs Replacement
2026-02-01 14:35:00,F0155,Biodegradable,69.19,21.54,3.21,Damaged
2026-02-01 14:40:00,F0194,Organic,5.52,69.85,6.5,Healthy
2026-02-01 14:45:00,F0276,Plastic,22.27,36.49,2.76,Needs Replacement
2026-02-01 14:50:00,F0988,Plastic,47.83,62.32,6.29,Needs Replacement
2026-02-01 14:55:00,F0186,Plastic,87.58,41.07,2.3,Damaged
2026-02-01 15:00:00,F0095,Biodegradable,11.33,43.95,1.59,Healthy
2026-02-01 15:05:00,F0669,Organic,45.09,11.56,4.19,Damaged
2026-02-01 15:10:00,F0100,Organic,60.57,59.6,1.82,Needs Replacement
2026-02-01 15:15:00,F0912,Organic,31.27,43.21,2.35,Healthy
2026-02-01 15:20:00,F0985,Organic,34.88,69.26,6.99,Healthy
2026-02-01 15:25:00,F0990,Plastic,24.31,65.1,6.23,Damaged
2026-02-01 15:30:00,F0308,Biodegradable,8.85,16.01,3.36,Needs Replacement
2026-02-01 15:35:00,F0300,Biodegradable,45.12,56.16,5.17,Damaged
2026-02-01 15:40:00,F0873,Organic,66.85,31.49,5.0,Needs Replacement
2026-02-01 15:45:00,F0002,Organic,4.23,15.72,6.63,Needs Replacement
2026-02-01 15:50:00,F0201,Plastic,53.29,53.53,3.59,Healthy
2026-02-01 15:55:00,F0338,Organic,6.7,25.95,7.46,Needs Replacement
2026-02-01 16:00:00,F0406,Organic,38.84,64.87,2.35,Damaged
2026-02-01 16:05:00,F0236,Organic,51.03,51.19,7.88,Damaged
2026-02-01 16:10:00,F0308,Biodegradable,43.36,35.16,6.96,Needs Replacement
2026-02-01 16:15:00,F0120,Plastic,71.94,63.87,4.55,Damaged
2026-02-01 16:20:00,F0803,Organic,40.38,67.28,6.26,Needs Replacement
2026-02-01 16:25:00,F0387,Biodegradable,76.14,43.87,5.44,Healthy
2026-02-01 16:30:00,F0151,Biodegradable,27.48,62.05,5.06,Damaged
2026-02-01 16:35:00,F0850,Plastic,86.38,55.38,1.63,Needs Replacement
2026-02-01 16:40:00,F0811,Biodegradable,44.69,67.42,5.5,Needs Replacement
2026-02-01 16:45:00,F0922,Plastic,5.01,46.12,4.38,Healthy
2026-02-01 16:50:00,F0138,Plastic,57.59,54.27,4.52,Healthy
2026-02-01 16:55:00,F0741,Biodegradable,13.84,11.11,4.58,Damaged
2026-02-01 17:00:00,F0611,Plastic,50.53,45.25,6.74,Healthy
2026-02-01 17:05:00,F0800,Biodegradable,36.91,10.15,5.67,Needs Replacement
2026-02-01 17:10:00,F0437,Plastic,62.17,66.41,4.43,Needs Replacement
2026-02-01 17:15:00,F0398,Biodegradable,55.88,55.12,6.06,Healthy
2026-02-01 17:20:00,F0876,Plastic,95.0,12.29,6.09,Healthy
2026-02-01 17:25:00,F0277,Organic,86.44,29.6,7.88,Damaged
2026-02-01 17:30:00,F0122,Organic,1.69,58.23,6.38,Healthy
2026-02-01 17:35:00,F0506,Organic,91.77,34.98,7.41,Healthy
2026-02-01 17:40:00,F0932,Organic,18.58,54.12,1.75,Needs Replacement
2026-02-01 17:45:00,F0663,Biodegradable,57.43,47.17,6.17,Healthy
2026-02-01 17:50:00,F0754,Plastic,57.79,55.51,4.32,Damaged
2026-02-01 17:55:00,F0819,Biodegradable,37.89,69.47,7.2,Healthy
2026-02-01 18:00:00,F0068,Organic,60.23,13.99,3.65,Damaged
2026-02-01 18:05:00,F0019,Organic,41.63,67.26,4.98,Damaged
2026-02-01 18:10:00,F0026,Biodegradable,30.26,48.07,6.5,Healthy
2026-02-01 18:15:00,F0533,Plastic,88.99,69.22,3.94,Healthy
2026-02-01 18:20:00,F0678,Plastic,75.63,30.42,7.88,Damaged
2026-02-01 18:25:00,F0624,Organic,41.64,47.44,3.04,Needs Replacement
2026-02-01 18:30:00,F0917,Biodegradable,63.17,68.98,5.59,Needs Replacement
2026-02-01 18:35:00,F0424,Plastic,20.76,13.53,6.95,Healthy
2026-02-01 18:40:00,F0998,Plastic,37.16,30.09,6.63,Needs Replacement
2026-02-01 18:45:00,F0443,Biodegradable,22.04,57.66,3.41,Healthy
2026-02-01 18:50:00,F0560,Biodegradable,92.71,50.63,7.98,Damaged
2026-02-01 18:55:00,F0018,Organic,64.69,51.31,7.78,Damaged
2026-02-01 19:00:00,F0905,Biodegradable,49.55,25.88,2.93,Needs Replacement
2026-02-01 19:05:00,F0415,Biodegradable,32.27,68.89,1.68,Damaged
2026-02-01 19:10:00,F0341,Biodegradable,21.03,53.05,1.22,Needs Replacement
2026-02-01 19:15:00,F0103,Plastic,75.67,50.33,6.47,Damaged
2026-02-01 19:20:00,F0642,Plastic,56.57,32.18,4.97,Healthy
2026-02-01 19:25:00,F0406,Organic,51.31,56.57,1.52,Needs Replacement
2026-02-01 19:30:00,F0369,Plastic,44.06,11.59,7.07,Healthy
2026-02-01 19:35:00,F0517,Organic,98.23,64.83,3.33,Damaged
2026-02-01 19:40:00,F0194,Biodegradable,87.53,12.57,5.87,Needs Replacement
2026-02-01 19:45:00,F0528,Biodegradable,14.44,10.84,7.98,Damaged
2026-02-01 19:50:00,F0934,Biodegradable,53.11,69.23,3.29,Damaged
2026-02-01 19:55:00,F0733,Biodegradable,32.45,40.84,2.4,Healthy
2026-02-01 20:00:00,F0212,Plastic,19.17,11.42,4.17,Healthy
2026-02-01 20:05:00,F0420,Biodegradable,5.17,68.03,6.53,Damaged
2026-02-01 20:10:00,F0064,Organic,68.78,41.16,2.44,Needs Replacement
2026-02-01 20:15:00,F0194,Organic,52.05,66.84,1.54,Healthy
2026-02-01 20:20:00,F0947,Organic,72.28,30.94,5.58,Healthy
