timestamp,farm_id,water_storage,release_rate,remaining_capacity,status
2026-01-31 20:15:00,F0067,76.76,3.15,53.32,Healthy
2026-01-31 20:20:00,F0542,92.78,4.58,62.82,Low
2026-01-31 20:25:00,F0775,57.89,1.84,15.12,Low
2026-01-31 20:30:00,F0022,79.42,3.22,78.42,Healthy
2026-01-31 20:35:00,F0088,85.26,0.75,28.81,Low
2026-01-31 20:40:00,F0782,95.29,2.44,5.93,Low
2026-01-31 20:45:00,F0536,73.91,0.76,57.99,Critical
2026-01-31 20:50:00,F0089,84.33,3.88,11.89,Low
2026-01-31 20:55:00,F0092,98.88,3.22,63.52,Healthy
2026-01-31 21:00:00,F0680,74.49,0.28,64.79,Critical
2026-01-31 21:05:00,F0320,91.74,0.4,35.63,Low
2026-01-31 21:10:00,F0602,83.9,0.36,55.2,Healthy
2026-01-31 21:15:00,F0914,48.34,2.49,13.01,Critical
2026-01-31 21:20:00,F0318,86.84,0.38,62.3,Critical
2026-01-31 21:25:00,F0665,85.95,3.19,78.96,Low
2026-01-31 21:30:00,F0519,90.85,4.29,73.91,Healthy
2026-01-31 21:35:00,F0217,97.25,1.28,92.03,Critical
2026-01-31 21:40:00,F0169,32.71,1.61,21.75,Low
2026-01-31 21:45:00,F0100,94.67,3.9,36.28,Low
2026-01-31 21:50:00,F0067,26.51,3.7,3.84,Low
2026-01-31 21:55:00,F0663,90.48,3.41,87.12,Critical
2026-01-31 22:00:00,F0417,97.82,3.14,87.2,Low
2026-01-31 22:05:00,F0042,71.28,3.42,70.23,Critical
2026-01-31 22:10:00,F0971,60.59,1.91,3.49,Critical
2026-01-31 22:15:00,F0924,98.78,1.51,54.88,Critical
2026-01-31 22:20:00,F0428,90.96,3.85,55.01,Low
2026-01-31 22:25:00,F0011,67.05,4.24,63.2,Critical
2026-01-31 22:30:00,F0579,76.12,0.73,57.54,Critical
2026-01-31 22:35:00,F0845,53.86,2.35,50.2,Healthy
2026-01-31 22:40:00,F0408,95.79,2.61,95.24,Low
2026-01-31 22:45:00,F0915,96.34,4.57,95.92,Healthy
2026-01-31 22:50:00,F0618,45.63,3.21,22.98,Healthy
2026-01-31 22:55:00,F0104,79.64,2.84,67.94,Low
2026-01-31 23:00:00,F0158,55.81,1.45,25.24,Low
2026-01-31 23:05:00,F0225,92.49,0.74,43.92,Low
2026-01-31 23:10:00,F0464,63.74,2.32,10.8,Low
2026-01-31 23:15:00,F0967,82.34,4.36,17.22,Critical
2026-01-31 23:20:00,F0599,83.58,2.59,35.47,Low
2026-01-31 23:25:00,F0647,77.25,1.95,48.83,Critical
2026-01-31 23:30:00,F0478,80.67,3.16,64.76,Healthy
2026-01-31 23:35:00,F0508,76.92,0.63,65.2,Healthy
2026-01-31 23:40:00,F0392,95.15,0.38,93.28,Healthy
2026-01-31 23:45:00,F0090,45.06,4.56,26.51,Low
2026-01-31 23:50:00,F0108,50.81,4.27,33.3,Low
2026-01-31 23:55:00,F0699,97.44,1.45,18.54,Critical
2026-02-01 00:00:00,F0811,79.99,3.24,50.02,Low
2026-02-01 00:05:00,F0264,99.63,1.57,73.85,Healthy
2026-02-01 00:10:00,F0118,93.14,4.23,65.99,Healthy
2026-02-01 00:15:00,F0261,96.99,4.13,93.2,Critical
2026-02-01 00:20:00,F0618,57.27,4.18,50.6,Healthy
2026-02-01 00:25:00,F0609,89.47,4.08,81.06,Low
2026-02-01 00:30:00,F0178,95.25,3.73,93.09,Low
2026-02-01 00:35:00,F0289,93.46,0.21,67.01,Critical
2026-02-01 00:40:00,F0782,76.07,1.69,67.59,Low
2026-02-01 00:45:00,F0195,69.48,1.02,0.34,Low
2026-02-01 00:50:00,F0395,47.7,0.94,19.13,Healthy
2026-02-01 00:55:00,F0738,97.55,0.89,55.7,Healthy
2026-02-01 01:00:00,F0126,87.43,1.2,83.11,Critical
2026-02-01 01:05:00,F0684,36.58,0.55,36.01,Low
2026-02-01 01:10:00,F0371,97.66,0.84,27.32,Healthy
2026-02-01 01:15:00,F0925,91.55,1.83,86.63,Critical
2026-02-01 01:20:00,F0663,95.27,0.5,50.33,Critical
2026-02-01 01:25:00,F0483,95.66,3.55,92.27,Healthy
2026-02-01 01:30:00,F0709,41.17,1.1,15.13,Critical
2026-02-01 01:35:00,F0959,58.29,3.17,18.43,Healthy
2026-02-01 01:40:00,F0163,84.18,1.39,73.33,Low
2026-02-01 01:45:00,F0460,55.56,0.94,24.75,Low
2026-02-01 01:50:00,F0904,94.04,2.26,91.59,Critical
2026-02-01 01:55:00,F0127,67.36,2.63,33.57,Critical
2026-02-01 02:00:00,F0993,77.52,1.61,63.46,Low
2026-02-01 02:05:00,F0703,74.61,2.4,64.02,Healthy
2026-02-01 02:10:00,F0199,99.04,1.59,97.56,Healthy
2026-02-01 02:15:00,F0507,71.02,2.55,20.13,Healthy
2026-02-01 02:20:00,F0413,99.71,4.18,98.82,Low
2026-02-01 02:25:00,F0898,80.36,3.6,50.46,Healthy
2026-02-01 02:30:00,F0433,94.63,1.79,90.98,Low
2026-02-01 02:35:00,F0196,71.23,1.2,64.62,Healthy
2026-02-01 02:40:00,F0212,82.58,4.53,39.68,Healthy
2026-02-01 02:45:00,F0310,66.0,3.06,48.37,Healthy
2026-02-01 02:50:00,F0194,96.04,2.86,91.51,Healthy
2026-02-01 02:55:00,F0964,97.56,1.73,10.18,Critical
2026-02-01 03:00:00,F0287,45.57,0.28,9.58,Critical
2026-02-01 03:05:00,F0551,89.49,0.96,81.78,Healthy
2026-02-01 03:10:00,F0542,89.79,4.38,86.87,Critical
2026-02-01 03:15:00,F0978,96.68,3.15,73.76,Healthy
2026-02-01 03:20:00,F0685,79.11,1.9,7.2,Healthy
2026-02-01 03:25:00,F0497,60.45,2.81,56.34,Healthy
2026-02-01 03:30:00,F0823,49.5,0.62,26.01,Healthy
2026-02-01 03:35:00,F0513,43.86,2.01,2.15,Low
2026-02-01 03:40:00,F0062,90.45,1.33,84.6,Low
2026-02-01 03:45:00,F0669,64.46,4.76,39.72,Healthy
2026-02-01 03:50:00,F0566,99.08,1.69,80.97,Critical
2026-02-01 03:55:00,F0345,96.98,0.89,60.51,Healthy
2026-02-01 04:00:00,F0890,89.02,2.84,63.83,Low
2026-02-01 04:05:00,F0251,99.2,0.68,96.17,Low
2026-02-01 04:10:00,F0543,10.54,2.2,4.31,Low
2026-02-01 04:15:00,F0629,49.73,1.75,3.32,Critical
2026-02-01 04:20:00,F0727,69.52,3.33,49.64,Critical
2026-02-01 04:25:00,F0627,94.96,0.51,88.43,Low
2026-02-01 04:30:00,F0544,98.43,1.08,64.26,Low
2026-02-01 04:35:00,F0220,98.87,2.0,41.84,Low
2026-02-01 04:40:00,F0829,80.17,3.86,55.23,Critical
2026-02-01 04:45:00,F0977,93.57,0.75,93.29,Healthy
2026-02-01 04:50:00,F0998,74.9,1.14,47.1,Low
2026-02-01 04:55:00,F0019,26.41,1.55,8.28,Healthy
2026-02-01 05:00:00,F0027,98.25,3.09,61.91,Healthy
2026-02-01 05:05:00,F0182,77.93,3.99,34.13,Low
2026-02-01 05:10:00,F0668,92.51,2.52,79.61,Low
2026-02-01 05:15:00,F0669,65.81,2.67,49.24,Low
2026-02-01 05:20:00,F0631,94.1,3.64,62.37,Healthy
2026-02-01 05:25:00,F0121,27.71,1.01,6.31,Low
2026-02-01 05:30:00,F0213,98.69,0.93,93.93,Healthy
2026-02-01 05:35:00,F0988,72.24,2.38,13.52,Low
2026-02-01 05:40:00,F0874,69.69,0.74,25.59,Critical
2026-02-01 05:45:00,F0303,88.41,3.48,24.88,Low
2026-02-01 05:50:00,F0088,82.47,1.97,77.09,Critical
2026-02-01 05:55:00,F0275,70.41,3.98,53.7,Low
2026-02-01 06:00:00,F0852,91.56,0.48,54.61,Critical
2026-02-01 06:05:00,F0222,79.63,4.92,17.37,Low
2026-02-01 06:10:00,F0490,71.92,3.07,41.11,Low
2026-02-01 06:15:00,F0018,59.36,3.26,35.95,Low
2026-02-01 06:20:00,F0505,87.27,1.81,83.16,Low
2026-02-01 06:25:00,F0476,51.92,4.4,3.87,Healthy
2026-02-01 06:30:00,F0455,68.92,0.46,61.71,Healthy
2026-02-01 06:35:00,F0785,81.32,4.42,9.5,Low
2026-02-01 06:40:00,F0198,99.14,3.59,99.14,Healthy
2026-02-01 06:45:00,F0431,52.26,4.07,23.65,Critical
2026-02-01 06:50:00,F0320,44.88,0.29,42.05,Low
2026-02-01 06:55:00,F0944,68.72,4.46,3.1,Healthy
2026-02-01 07:00:00,F0171,95.69,0.23,32.69,Healthy
2026-02-01 07:05:00,F0213,94.03,2.04,80.95,Healthy
2026-02-01 07:10:00,F0396,99.1,3.77,98.97,Low
2026-02-01 07:15:00,F0097,85.69,1.29,83.79,Low
2026-02-01 07:20:00,F0108,20.05,2.84,5.25,Healthy
2026-02-01 07:25:00,F0617,48.4,0.61,6.38,Critical
2026-02-01 07:30:00,F0048,81.56,2.43,29.51,Low
2026-02-01 07:35:00,F0371,91.37,3.1,76.24,Healthy
2026-02-01 07:40:00,F0006,87.06,3.07,55.41,Low
2026-02-01 07:45:00,F0653,88.77,2.32,41.31,Low
2026-02-01 07:50:00,F0613,34.76,2.2,15.73,Low
2026-02-01 07:55:00,F0187,30.49,4.04,8.7,Low
2026-02-01 08:00:00,F0722,13.45,3.33,10.94,Healthy
2026-02-01 08:05:00,F0386,95.8,4.87,80.63,Low
2026-02-01 08:10:00,F0761,99.66,0.46,99.42,Low
2026-02-01 08:15:00,F0198,18.57,1.62,2.17,Low
2026-02-01 08:20:00,F0681,91.71,2.31,88.36,Low
2026-02-01 08:25:00,F0346,61.59,1.96,58.0,Healthy
2026-02-01 08:30:00,F0640,88.43,3.62,15.12,Critical
2026-02-01 08:35:00,F0787,96.82,2.57,84.7,Low
2026-02-01 08:40:00,F0476,42.76,4.93,16.32,Critical
2026-02-01 08:45:00,F0610,97.17,4.57,62.44,Critical
2026-02-01 08:50:00,F0256,60.53,4.12,11.53,Healthy
2026-02-01 08:55:00,F0117,92.99,0.71,47.74,Healthy
2026-02-01 09:00:00,F0161,31.22,0.98,6.67,Low
2026-02-01 09:05:00,F0909,99.82,2.6,70.17,Low
2026-02-01 09:10:00,F0689,96.87,2.31,96.62,Healthy
2026-02-01 09:15:00,F0862,70.51,4.63,44.37,Critical
2026-02-01 09:20:00,F0699,94.26,2.95,26.37,Low
2026-02-01 09:25:00,F0326,94.3,1.74,40.23,Critical
2026-02-01 09:30:00,F0006,75.42,1.89,5.35,Healthy
2026-02-01 09:35:00,F0815,73.86,4.49,25.42,Healthy
2026-02-01 09:40:00,F0473,99.37,2.14,93.31,Healthy
2026-02-01 09:45:00,F0117,92.45,1.19,38.7,Healthy
2026-02-01 09:50:00,F0878,84.66,2.37,67.21,Healthy
2026-02-01 09:55:00,F0090,94.24,2.71,66.47,Low
2026-02-01 10:00:00,F0482,97.05,4.7,16.23,Critical
2026-02-01 10:05:00,F0013,64.2,4.78,38.07,Healthy
2026-02-01 10:10:00,F0666,78.9,0.51,6.37,Critical
2026-02-01 10:15:00,F0409,92.25,1.6,91.09,Critical
2026-02-01 10:20:00,F0840,46.99,4.49,5.73,Healthy
2026-02-01 10:25:00,F0287,91.42,0.56,85.18,Healthy
2026-02-01 10:30:00,F0677,49.2,3.5,27.12,Critical
2026-02-01 10:35:00,F0900,98.83,0.53,98.67,Low
2026-02-01 10:40:00,F0447,58.74,1.6,31.71,Healthy
2026-02-01 10:45:00,F0235,38.06,3.81,27.48,Healthy
2026-02-01 10:50:00,F0130,95.81,4.49,64.42,Critical
2026-02-01 10:55:00,F0268,92.64,0.58,7.33,Low
2026-02-01 11:00:00,F0612,95.21,2.69,5.48,Low
2026-02-01 11:05:00,F0244,65.12,3.57,9.78,Low
2026-02-01 11:10:00,F0067,94.5,2.23,91.93,Low
2026-02-01 11:15:00,F0948,42.1,1.43,28.66,Healthy
2026-02-01 11:20:00,F0595,87.94,2.28,9.85,Low
2026-02-01 11:25:00,F0842,33.0,0.36,0.95,Low
2026-02-01 11:30:00,F0951,29.46,3.52,10.34,Critical
2026-02-01 11:35:00,F0657,70.82,1.27,10.42,Low
2026-02-01 11:40:00,F0776,90.55,3.99,74.28,Critical
2026-02-01 11:45:00,F0701,60.34,2.58,1.19,Healthy
2026-02-01 11:50:00,F0701,84.72,2.77,63.9,Critical
2026-02-01 11:55:00,F0571,35.75,3.79,32.12,Critical
2026-02-01 12:00:00,F0690,30.97,0.27,22.74,Low
2026-02-01 12:05:00,F0501,86.78,4.84,63.4,Low
2026-02-01 12:10:00,F0229,88.12,1.35,83.78,Low
2026-02-01 12:15:00,F0481,99.79,4.18,98.57,Healthy
2026-02-01 12:20:00,F0681,45.16,3.09,43.2,Low
2026-02-01 12:25:00,F0372,91.84,1.93,50.2,Healthy
2026-02-01 12:30:00,F0817,72.52,4.08,7.65,Low
2026-02-01 12:35:00,F0220,80.52,4.92,4.88,Low
2026-02-01 12:40:00,F0336,13.19,4.58,1.85,Critical
2026-02-01 12:45:00,F0660,66.74,2.95,39.78,Healthy
2026-02-01 12:50:00,F0336,88.59,1.92,73.78,Critical
2026-02-01 12:55:00,F0359,79.47,4.7,78.78,Low
2026-02-01 13:00:00,F0274,92.7,0.94,92.17,Low
2026-02-01 13:05:00,F0407,86.64,2.07,72.99,Healthy
2026-02-01 13:10:00,F0177,90.55,3.11,74.1,Low
2026-02-01 13:15:00,F0612,16.45,4.71,7.7,Low
2026-02-01 13:20:00,F0742,95.72,0.37,86.18,Critical
2026-02-01 13:25:00,F0500,85.95,3.99,82.92,Critical
2026-02-01 13:30:00,F0546,65.53,4.48,64.61,Critical
2026-02-01 13:35:00,F0207,87.31,0.46,74.51,Healthy
2026-02-01 13:40:00,F0121,92.1,0.92,76.21,Low
2026-02-01 13:45:00,F0568,94.54,1.79,93.66,Healthy
2026-02-01 13:50:00,F0979,82.49,4.43,77.85,Healthy
2026-02-01 13:55:00,F0355,59.14,2.07,18.54,Healthy
2026-02-01 14:00:00,F0872,86.22,3.6,82.46,Low
2026-02-01 14:05:00,F0180,94.99,4.48,94.29,Critical
2026-02-01 14:10:00,F0095,98.11,0.76,46.05,Healthy
2026-02-01 14:15:00,F0507,74.97,1.04,27.93,Healthy
2026-02-01 14:20:00,F0717,56.51,1.71,14.4,Low
2026-02-01 14:25:00,F0693,97.04,1.06,86.29,Low
2026-02-01 14:30:00,F0036,79.25,0.26,72.24,Low
2026-02-01 14:35:00,F0379,69.99,4.5,59.39,Critical
2026-02-01 14:40:00,F0295,85.68,0.51,50.82,Healthy
2026-02-01 14:45:00,F0581,77.81,4.89,34.24,Healthy
2026-02-01 14:50:00,F0976,77.43,4.27,66.31,Critical
2026-02-01 14:55:00,F0373,95.48,0.21,80.67,Low
2026-02-01 15:00:00,F0507,85.93,3.75,68.91,Critical
2026-02-01 15:05:00,F0303,84.53,3.59,80.07,Critical
2026-02-01 15:10:00,F0357,88.33,2.55,78.37,Low
2026-02-01 15:15:00,F0433,68.24,2.7,14.9,Critical
2026-02-01 15:20:00,F0088,91.03,0.54,78.49,Healthy
2026-02-01 15:25:00,F0076,92.4,0.69,32.06,Healthy
2026-02-01 15:30:00,F0337,66.57,0.44,65.56,Healthy
2026-02-01 15:35:00,F0890,40.08,3.87,37.3,Low
2026-02-01 15:40:00,F0853,97.3,2.97,40.5,Low
2026-02-01 15:45:00,F0143,76.07,4.41,71.15,Critical
2026-02-01 15:50:00,F0035,27.48,1.3,12.61,Critical
2026-02-01 15:55:00,F0908,87.24,1.4,48.41,Critical
2026-02-01 16:00:00,F0776,99.18,2.48,86.01,Critical
2026-02-01 16:05:00,F0108,92.82,1.19,57.55,Healthy
2026-02-01 16:10:00,F0576,98.7,4.92,48.0,Low
2026-02-01 16:15:00,F0127,98.43,1.18,95.88,Healthy
2026-02-01 16:20:00,F0759,99.08,0.74,94.99,Critical
2026-02-01 16:25:00,F0007,22.98,2.0,18.58,Critical
2026-02-01 16:30:00,F0382,99.75,3.06,99.55,Healthy
2026-02-01 16:35:00,F0557,79.32,0.56,62.46,Low
2026-02-01 16:40:00,F0792,67.82,3.07,27.0,Healthy
2026-02-01 16:45:00,F0666,83.36,1.15,54.03,Low
2026-02-01 16:50:00,F0099,94.89,4.06,88.79,Healthy
2026-02-01 16:55:00,F0589,93.19,2.34,79.3,Low
2026-02-01 17:00:00,F0316,61.7,1.67,39.57,Healthy
2026-02-01 17:05:00,F0016,99.09,2.54,43.96,Low
2026-02-01 17:10:00,F0966,94.15,4.61,91.38,Critical
2026-02-01 17:15:00,F0566,96.02,4.3,51.88,Critical
2026-02-01 17:20:00,F0684,56.06,0.8,10.11,Critical
2026-02-01 17:25:00,F0530,95.2,2.91,81.11,Low
2026-02-01 17:30:00,F0548,74.49,4.67,5.8,Low
2026-02-01 17:35:00,F0170,77.32,3.04,49.22,Low
2026-02-01 17:40:00,F0072,62.16,3.73,51.54,Low
2026-02-01 17:45:00,F0871,61.05,1.61,42.62,Healthy
2026-02-01 17:50:00,F0391,82.12,0.36,21.64,Low
2026-02-01 17:55:00,F0912,45.16,4.48,41.61,Critical
2026-02-01 18:00:00,F0093,97.14,1.22,69.81,Healthy
2026-02-01 18:05:00,F0714,87.99,4.94,57.31,Healthy
2026-02-01 18:10:00,F0346,99.95,4.95,99.89,Critical
2026-02-01 18:15:00,F0744,60.24,3.06,22.02,Healthy
2026-02-01 18:20:00,F0500,85.01,1.43,84.1,Low
2026-02-01 18:25:00,F0971,62.6,4.87,62.28,Healthy
2026-02-01 18:30:00,F0425,59.42,3.23,48.56,Healthy
2026-02-01 18:35:00,F0918,97.71,2.99,81.08,Healthy
2026-02-01 18:40:00,F0047,65.58,4.61,28.68,Low
2026-02-01 18:45:00,F0277,30.01,0.66,14.39,Low
2026-02-01 18:50:00,F0573,98.16,1.63,97.38,Low
2026-02-01 18:55:00,F0809,95.63,1.37,93.17,Low
2026-02-01 19:00:00,F0138,36.92,2.24,6.06,Critical
2026-02-01 19:05:00,F0225,90.38,0.32,66.06,Low
2026-02-01 19:10:00,F0123,92.75,4.71,80.71,Healthy
2026-02-01 19:15:00,F0919,17.93,2.36,2.42,Critical
2026-02-01 19:20:00,F0833,85.78,3.18,72.83,Critical
2026-02-01 19:25:00,F0713,97.68,0.31,96.97,Critical
2026-02-01 19:30:00,F0583,68.56,4.62,32.08,Critical
2026-02-01 19:35:00,F0553,96.3,3.99,75.35,Critical
2026-02-01 19:40:00,F0721,50.38,1.74,26.31,Low
2026-02-01 19:45:00,F0799,99.97,3.77,99.89,Healthy
2026-02-01 19:50:00,F0190,87.61,2.35,82.44,Healthy
2026-02-01 19:55:00,F0652,99.78,1.45,96.97,Low
2026-02-01 20:00:00,F0946,99.25,4.87,90.42,Critical
2026-02-01 20:05:00,F0288,93.24,2.22,66.6,Healthy
2026-02-01 20:10:00,F0404,61.5,1.04,56.4,Critical
2026-02-01 20:15:00,F0696,86.77,1.72,49.84,Healthy
2026-02-01 20:20:00,F0906,10.44,4.91,3.54,Low
2026-02-01 20:25:00,F0358,98.28,0.58,86.41,Critical
2026-02-01 20:30:00,F0020,86.28,0.45,62.91,Critical
2026-02-01 20:35:00,F0977,80.07,1.42,7.22,Low
2026-02-01 20:40:00,F0051,36.3,2.69,35.94,Healthy
2026-02-01 20:45:00,F0731,6.18,1.61,4.02,Low
2026-02-01 20:50:00,F0395,71.93,1.92,25.49,Critical
2026-02-01 20:55:00,F0830,99.33,1.62,79.19,Low
2026-02-01 21:00:00,F0917,36.33,1.93,35.1,Critical
2026-02-01 21:05:00,F0436,69.92,0.88,58.1,Healthy
2026-02-01 21:10:00,F0198,37.32,2.23,31.63,Critical
2026-02-01 21:15:00,F0082,35.78,2.46,3.95,Healthy
2026-02-01 21:20:00,F0110,99.59,0.74,98.77,Low
2026-02-01 21:25:00,F0571,59.42,3.47,35.29,Critical
2026-02-01 21:30:00,F0316,64.85,2.92,11.75,Healthy
2026-02-01 21:35:00,F0859,50.02,4.71,10.88,Healthy
2026-02-01 21:40:00,F0701,91.75,1.43,77.59,Low
2026-02-01 21:45:00,F0994,92.57,4.06,48.1,Critical
2026-02-01 21:50:00,F0854,93.85,4.41,66.13,Healthy
2026-02-01 21:55:00,F0796,95.99,3.52,62.58,Healthy
2026-02-01 22:00:00,F0484,83.79,0.78,70.06,Healthy
2026-02-01 22:05:00,F0424,47.7,1.67,16.22,Critical
2026-02-01 22:10:00,F0430,53.73,1.6,25.4,Low
2026-02-01 22:15:00,F0925,68.6,4.75,36.55,Healthy
2026-02-01 22:20:00,F0556,95.62,1.68,25.13,Healthy
2026-02-01 22:25:00,F0091,24.0,4.49,18.52,Healthy
2026-02-01 22:30:00,F0764,90.09,3.24,86.39,Critical
2026-02-01 22:35:00,F0610,97.88,3.88,68.07,Critical
2026-02-01 22:40:00,F0333,78.77,2.98,15.71,Critical
2026-02-01 22:45:00,F0307,92.33,4.32,9.23,Critical
2026-02-01 22:50:00,F0911,93.72,2.96,90.95,Healthy
2026-02-01 22:55:00,F0779,71.9,1.69,57.44,Critical
2026-02-01 23:00:00,F0815,91.21,2.14,25.51,Critical
2026-02-01 23:05:00,F0864,62.84,3.79,15.47,Critical
2026-02-01 23:10:00,F0770,97.85,0.29,49.43,Healthy
2026-02-01 23:15:00,F0489,82.97,3.4,47.84,Low
2026-02-01 23:20:00,F0211,89.55,4.3,80.28,Low
2026-02-01 23:25:00,F0152,65.97,1.74,53.11,Low
2026-02-01 23:30:00,F0126,58.95,0.68,11.15,Low
2026-02-01 23:35:00,F0453,51.66,2.78,12.68,Low
2026-02-01 23:40:00,F0410,94.09,2.28,80.67,Healthy
2026-02-01 23:45:00,F0195,72.92,0.59,69.21,Low
2026-02-01 23:50:00,F0591,26.92,4.23,16.37,Critical
2026-02-01 23:55:00,F0886,80.61,1.21,64.86,Critical
2026-02-02 00:00:00,F0813,50.4,4.66,49.62,Low
2026-02-02 00:05:00,F0120,60.51,4.32,42.05,Healthy
2026-02-02 00:10:00,F0806,79.04,4.26,62.84,Healthy
2026-02-02 00:15:00,F0845,92.92,3.72,79.65,Low
2026-02-02 00:20:00,F0804,92.57,3.38,48.49,Low
2026-02-02 00:25:00,F0114,90.85,2.51,47.75,Low
2026-02-02 00:30:00,F0480,85.11,4.06,3.4,Healthy
2026-02-02 00:35:00,F0019,95.82,1.95,13.48,Critical
2026-02-02 00:40:00,F0633,34.36,1.97,8.56,Low
2026-02-02 00:45:00,F0638,63.45,4.19,3.58,Critical
2026-02-02 00:50:00,F0399,41.05,4.1,32.07,Critical
2026-02-02 00:55:00,F0957,92.67,1.44,21.65,Critical
2026-02-02 01:00:00,F0727,87.95,1.91,54.96,Critical
2026-02-02 01:05:00,F0771,94.25,2.07,65.45,Critical
2026-02-02 01:10:00,F0279,60.96,1.36,41.0,Healthy
2026-02-02 01:15:00,F0579,33.61,4.54,0.32,Low
2026-02-02 01:20:00,F0165,98.49,3.95,95.2,Low
2026-02-02 01:25:00,F0724,96.63,2.46,92.85,Critical
2026-02-02 01:30:00,F0689,90.35,2.48,77.46,Critical
2026-02-02 01:35:00,F0569,99.36,2.59,88.07,Critical
2026-02-02 01:40:00,F0754,99.88,4.24,99.1,Critical
2026-02-02 01:45:00,F0420,98.29,4.12,98.25,Low
2026-02-02 01:50:00,F0192,95.99,2.79,81.1,Low
2026-02-02 01:55:00,F0177,58.44,4.4,43.52,Critical
2026-02-02 02:00:00,F0293,98.32,3.08,90.45,Healthy
2026-02-02 02:05:00,F0618,98.78,0.42,69.2,Low
2026-02-02 02:10:00,F0508,84.63,2.28,80.2,Low
2026-02-02 02:15:00,F0109,76.96,1.43,68.08,Low
2026-02-02 02:20:00,F0115,99.42,2.91,99.38,Low
2026-02-02 02:25:00,F0023,66.26,3.47,19.3,Critical
2026-02-02 02:30:00,F0353,79.22,1.03,47.07,Healthy
2026-02-02 02:35:00,F0628,41.32,3.11,9.91,Low
2026-02-02 02:40:00,F0214,76.96,2.51,53.02,Healthy
2026-02-02 02:45:00,F0202,75.16,0.42,47.82,Healthy
2026-02-02 02:50:00,F0594,95.69,3.8,75.42,Healthy
2026-02-02 02:55:00,F0238,55.38,4.75,14.14,Healthy
2026-02-02 03:00:00,F0180,97.64,2.27,83.12,Low
2026-02-02 03:05:00,F0714,62.49,0.67,62.35,Low
2026-02-02 03:10:00,F0628,96.98,3.27,67.27,Healthy
2026-02-02 03:15:00,F0308,62.28,3.53,11.8,Low
2026-02-02 03:20:00,F0110,90.78,0.39,90.11,Critical
2026-02-02 03:25:00,F0097,66.19,2.42,15.57,Low
2026-02-02 03:30:00,F0085,63.19,1.91,43.46,Critical
2026-02-02 03:35:00,F0577,85.16,4.09,14.51,Critical
2026-02-02 03:40:00,F0395,99.26,4.97,98.14,Low
2026-02-02 03:45:00,F0223,76.12,3.3,68.0,Critical
2026-02-02 03:50:00,F0692,95.73,1.59,94.74,Healthy
2026-02-02 03:55:00,F0764,96.14,1.91,72.1,Low
2026-02-02 04:00:00,F0249,92.06,2.74,88.66,Low
2026-02-02 04:05:00,F0646,89.56,1.36,71.95,Low
2026-02-02 04:10:00,F0749,82.62,1.37,5.37,Healthy
2026-02-02 04:15:00,F0812,89.14,2.48,87.42,Healthy
2026-02-02 04:20:00,F0411,99.91,2.96,99.54,Healthy
2026-02-02 04:25:00,F0203,56.97,4.75,35.77,Healthy
2026-02-02 04:30:00,F0883,50.83,3.16,42.45,Critical
2026-02-02 04:35:00,F0252,89.12,3.44,63.37,Critical
2026-02-02 04:40:00,F0473,76.41,2.09,46.59,Critical
2026-02-02 04:45:00,F0901,86.35,4.45,48.74,Critical
2026-02-02 04:50:00,F0082,93.4,4.19,52.65,Healthy
2026-02-02 04:55:00,F0519,91.92,4.84,85.5,Low
2026-02-02 05:00:00,F0942,76.0,2.59,48.01,Critical
2026-02-02 05:05:00,F0722,48.96,1.61,8.35,Healthy
2026-02-02 05:10:00,F0391,98.27,4.36,59.68,Low
2026-02-02 05:15:00,F0325,26.46,3.8,18.26,Low
2026-02-02 05:20:00,F0019,25.95,3.4,22.04,Low
2026-02-02 05:25:00,F0472,89.79,0.57,2.02,Healthy
2026-02-02 05:30:00,F0287,90.28,0.85,56.68,Healthy
2026-02-02 05:35:00,F0949,79.87,1.39,78.67,Healthy
2026-02-02 05:40:00,F0299,95.56,2.3,42.23,Critical
2026-02-02 05:45:00,F0081,58.78,4.04,39.57,Critical
2026-02-02 05:50:00,F0082,25.94,1.2,20.95,Healthy
2026-02-02 05:55:00,F0379,94.25,3.65,88.23,Low
2026-02-02 06:00:00,F0833,93.05,1.28,44.29,Healthy
2026-02-02 06:05:00,F0734,85.56,3.53,47.71,Healthy
2026-02-02 06:10:00,F0196,99.07,3.53,98.71,Healthy
2026-02-02 06:15:00,F0029,94.45,2.36,90.52,Low
2026-02-02 06:20:00,F0723,99.99,0.23,99.89,Critical
2026-02-02 06:25:00,F0465,99.9,4.28,99.82,Healthy
2026-02-02 06:30:00,F0675,85.58,3.06,23.6,Healthy
2026-02-02 06:35:00,F0677,8.86,4.45,8.34,Low
2026-02-02 06:40:00,F0819,59.9,2.19,56.57,Critical
2026-02-02 06:45:00,F0973,94.83,0.96,61.66,Critical
2026-02-02 06:50:00,F0426,99.45,1.45,67.73,Healthy
2026-02-02 06:55:00,F0710,42.23,2.03,20.87,Critical
2026-02-02 07:00:00,F0666,52.45,2.13,42.64,Low
2026-02-02 07:05:00,F0350,89.44,4.88,85.52,Critical
2026-02-02 07:10:00,F0086,95.24,4.21,72.19,Healthy
2026-02-02 07:15:00,F0806,83.54,3.61,83.01,Healthy
2026-02-02 07:20:00,F0324,96.05,1.83,95.69,Critical
2026-02-02 07:25:00,F0967,32.76,0.54,24.24,Low
